Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_11_17_2101_39644E__A332_F-GZCO,Trent 772,195698.61,185412.82,51498.61,41212.816054695984,56.0,1804.0,25688.0,0.0,1588.0,0.0,112.0
2022_11_17_2113_3C656F__A333_D-AIKO,Trent 772,201901.57,192065.48,52121.57,42285.4800714936,16.0,1860.0,25960.0,0.0,1812.0,0.0,176.0
2022_11_17_2259_3C6565__A333_D-AIKE,Trent 772,204022.66,193309.55,54242.66,43529.55499457731,28.0,2300.0,25920.0,0.0,1600.0,0.0,172.0
2022_11_18_0313_3C64F4__A343_D-AIGT,CFM56-5C3,272345.8,172238.94,115345.8,15238.944445587462,0.0,2228.0,32604.0,0.0,1696.0,0.0,244.0
2022_11_18_1132_3C6565__A333_D-AIKE,Trent 772,206643.72,199562.51,56863.72,49782.50865255727,20.0,1808.0,29024.0,0.0,1980.0,0.0,152.0
2022_11_18_1417_39644E__A332_F-GZCO,Trent 772,184028.75,173924.5,39828.75,29724.49687751851,24.0,2096.0,17560.0,0.0,1644.0,0.0,164.0
2022_11_18_2150_3C656F__A333_D-AIKO,Trent 772,200128.26,189192.51,50348.26,39412.50520079706,32.0,2080.0,24162.0,0.0,1640.0,0.0,144.0
2022_11_18_2246_3C6565__A333_D-AIKE,Trent 772,201569.79,193182.71,51789.79,43402.708246888775,24.0,1788.0,25980.0,0.0,1568.0,0.0,328.0
2022_11_18_2304_39644E__A332_F-GZCO,Trent 772,182156.82,172141.08,37956.82,27941.081941979908,32.0,2208.0,15968.0,0.0,1760.0,0.0,156.0
2022_11_19_1212_39644E__A332_F-GZCO,Trent 772,189463.94,180611.04,45263.94,36411.04323039191,28.0,2512.0,19596.0,0.0,1544.0,0.0,352.0
2022_11_19_1230_3C6565__A333_D-AIKE,Trent 772,207573.38,199073.86,57793.38,49293.86092137593,28.0,1748.0,29704.0,0.0,2168.0,0.0,140.0
2022_11_19_1243_3C64F4__A343_D-AIGT,CFM56-5C3,236139.88,165988.2,79139.88,8988.198752014268,44.0,1948.0,21616.0,0.0,1692.0,0.0,208.0
2022_11_19_2157_39644E__A332_F-GZCO,Trent 772,187130.47,176472.51,42930.47,32272.508198565283,44.0,2316.0,18588.0,0.0,1980.0,0.0,232.0
2022_11_19_2218_3C64F4__A343_D-AIGT,CFM56-5C3,254881.32,170012.58,97881.32,13012.58451923524,36.0,1920.0,27520.0,0.0,1828.0,0.0,112.0
2022_11_19_2359_3C6565__A333_D-AIKE,Trent 772,201905.32,192525.2,52125.32,42745.202747118325,20.0,2040.0,25372.0,0.0,1792.0,0.0,212.0
2022_11_20_0932_3C656F__A333_D-AIKO,Trent 772,216190.64,206727.04,66410.64,56947.03609843235,0.0,2164.0,33988.0,0.0,1580.0,0.0,420.0
2022_11_20_1101_3C6565__A333_D-AIKE,Trent 772,218842.42,208911.89,69062.42,59131.89206031604,28.0,2356.0,34904.0,0.0,1840.0,0.0,232.0
2022_11_20_1342_39644E__A332_F-GZCO,Trent 772,174676.19,166469.47,30476.19,22269.46722442021,24.0,1856.0,12448.0,0.0,1712.0,0.0,172.0
2022_11_20_2004_39644E__A332_F-GZCO,Trent 772,152204.58,149376.08,8004.58,5176.08198040448,28.0,1188.0,600.0,0.0,1500.0,0.0,88.0
2022_11_20_2007_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157051.3,130731.44,51.30099605546465,28.0,2036.0,37572.0,4.0,2036.0,0.0,288.0
2022_11_20_2249_39644E__A332_F-GZCO,Trent 772,181342.4,171753.92,37142.4,27553.921130722018,40.0,1900.0,16268.0,0.0,2152.0,0.0,160.0
2022_11_20_2256_3C656F__A333_D-AIKO,Trent 772,204908.29,197469.94,55128.29,47689.93960420874,56.0,1936.0,27450.0,0.0,1576.0,0.0,388.0
2022_11_21_0021_3C6565__A333_D-AIKE,Trent 772,209658.26,199752.62,59878.26,49972.616751650174,32.0,2780.0,27484.0,16.0,2000.0,0.0,880.0
2022_11_21_1307_39644E__A332_F-GZCO,Trent 772,179986.61,171667.54,35786.61,27467.542967423804,16.0,1948.0,15444.0,0.0,1716.0,0.0,356.0
2022_11_21_1338_3C6565__A333_D-AIKE,Trent 772,202305.41,192743.26,52525.41,42963.264863382254,16.0,2088.0,25544.0,0.0,1712.0,0.0,120.0
2022_11_21_2002_39644E__A332_F-GZCO,Trent 772,152947.26,150530.48,8747.26,6330.480848413577,8.0,1140.0,1312.0,0.0,1500.0,0.0,36.0
2022_11_21_2252_39644E__A332_F-GZCO,Trent 772,182021.87,172756.32,37821.87,28556.322577846422,24.0,1704.0,17364.0,4.0,2108.0,0.0,200.0
2022_11_21_2347_3C656F__A333_D-AIKO,Trent 772,198398.64,191777.85,48618.64,41997.84937073264,0.0,2064.0,23056.0,0.0,2248.0,0.0,132.0
2022_11_22_0010_3C6565__A333_D-AIKE,Trent 772,194685.48,186255.66,44905.48,36475.65777354419,20.0,1964.0,21036.0,4.0,1508.0,0.0,648.0
2022_11_22_0836_39644E__A332_F-GZCO,Trent 772,182267.17,172883.63,38067.17,28683.626285575454,16.0,2056.0,16544.0,0.0,1728.0,0.0,296.0
2022_11_22_0959_3C6565__A333_D-AIKE,Trent 772,210534.85,201811.29,60754.85,52031.29127536082,16.0,1940.0,30984.0,0.0,1956.0,0.0,384.0
2022_11_22_1311_3C656F__A333_D-AIKO,Trent 772,187576.71,179166.5,37796.71,29386.501618500235,16.0,1924.0,16732.0,0.0,1975.0,0.0,228.0
2022_11_22_1552_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.9,156840.95,109.89837489196145,60.0,2172.0,45536.0,0.0,1784.0,0.0,232.0
2022_11_22_2159_3C656F__A333_D-AIKO,Trent 772,191447.45,182261.83,41667.45,32481.827117701156,36.0,1724.0,19875.0,0.0,1648.0,0.0,52.0
2022_11_22_2209_3C6565__A333_D-AIKE,Trent 772,209431.37,201340.88,59651.37,51560.88386984532,36.0,1908.0,30448.0,0.0,1676.0,0.0,276.0
2022_11_22_2305_39644E__A332_F-GZCO,Trent 772,185447.7,174496.03,41247.7,30296.027829154886,28.0,2452.0,17200.0,0.0,1868.0,0.0,252.0
2022_11_23_1028_3C656F__A333_D-AIKO,Trent 772,202393.52,191720.7,52613.52,41940.701173955626,0.0,1872.0,26241.0,0.0,1924.0,0.0,216.0
2022_11_23_1912_3C6565__A333_D-AIKE,Trent 772,198234.2,189130.51,48454.2,39350.50924362651,20.0,1852.0,23664.0,0.0,1896.0,0.0,132.0
2022_11_23_2118_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157058.6,138642.99,58.602833812337295,32.0,2400.0,39552.0,0.0,1856.0,0.0,312.0
2022_11_23_2124_3C656F__A333_D-AIKO,Trent 772,197758.83,189097.92,47978.83,39317.92101997245,24.0,1892.0,23195.0,0.0,1700.0,0.0,416.0
2022_11_24_0409_3C6565__A333_D-AIKE,Trent 772,153420.25,152536.24,3640.25,2756.2380683205315,36.0,508.0,148.0,0.0,1000.0,0.0,124.0
2022_11_24_0617_3C6565__A333_D-AIKE,Trent 772,153912.0,152850.52,4132.0,3070.5193063946735,40.0,524.0,412.0,0.0,988.0,0.0,68.0
2022_11_24_0855_3C6565__A333_D-AIKE,Trent 772,204940.98,197412.18,55160.98,47632.17527350338,32.0,1876.0,27672.0,0.0,2056.0,0.0,152.0
2022_11_24_1302_3C656F__A333_D-AIKO,Trent 772,186483.23,178254.77,36703.23,28474.77283860165,24.0,1780.0,16492.0,4.0,1848.0,0.0,260.0
2022_11_24_1617_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157153.45,160979.56,153.45228879839823,84.0,2760.0,45940.0,0.0,1868.0,0.0,260.0
2022_11_24_1643_39644E__A332_F-GZCO,Trent 772,185563.23,175309.41,41363.23,31109.413831346414,24.0,2072.0,18572.0,0.0,1704.0,0.0,172.0
2022_11_24_2124_3C6565__A333_D-AIKE,Trent 772,210633.88,201537.43,60853.88,51757.43181806806,20.0,2028.0,30976.0,0.0,1532.0,0.0,144.0
2022_11_24_2216_3C656F__A333_D-AIKO,Trent 772,190652.31,183389.72,40872.31,33609.71646956097,44.0,2016.0,18380.0,0.0,1584.0,0.0,244.0
2022_11_25_0124_39644E__A332_F-GZCO,Trent 772,183281.04,173249.44,39081.04,29049.437656417664,40.0,1884.0,17564.0,0.0,2132.0,0.0,80.0
2022_11_25_1010_3C656F__A333_D-AIKO,Trent 772,208036.02,198233.73,58256.02,48453.73308948607,0.0,1937.0,29616.0,0.0,1900.0,0.0,80.0
2022_11_25_1334_3C64F4__A343_D-AIGT,CFM56-5C3,207985.74,161846.22,50985.74,4846.219530991796,56.0,1680.0,13208.0,0.0,1584.0,0.0,104.0
2022_11_25_1449_39644E__A332_F-GZCO,Trent 772,183278.66,173156.06,39078.66,28956.05649017798,32.0,2036.0,17232.0,0.0,1680.0,0.0,180.0
2022_11_25_1814_3C6565__A333_D-AIKE,Trent 772,213506.16,205062.2,63726.16,55282.201107678295,0.0,1776.0,33476.0,4.0,2008.0,0.0,136.0
2022_11_25_2309_3C64F4__A343_D-AIGT,CFM56-5C3,210373.45,161605.13,53373.45,4605.1337983695785,0.0,1616.0,14080.0,0.0,1976.0,0.0,116.0
2022_11_25_2319_39644E__A332_F-GZCO,Trent 772,184752.85,174918.91,40552.85,30718.905817488303,56.0,2216.0,17332.0,0.0,1928.0,0.0,400.0
2022_11_26_1050_39644E__A332_F-GZCO,Trent 772,177299.35,168959.28,33099.35,24759.282226729523,44.0,2164.0,13120.0,0.0,1484.0,0.0,148.0
2022_11_26_1050_3C6565__A333_D-AIKE,Trent 772,213092.55,203404.61,63312.55,53624.60523779362,44.0,2232.0,31556.0,0.0,1932.0,0.0,388.0
2022_11_26_1335_3C64F4__A343_D-AIGT,CFM56-5C3,206666.0,161896.48,49666.0,4896.4827927126125,60.0,1656.0,12804.0,0.0,1624.0,0.0,188.0
2022_11_26_1714_39644E__A332_F-GZCO,Trent 772,154892.26,151075.26,10692.26,6875.260196150079,28.0,1372.0,1652.0,0.0,1660.0,0.0,64.0
2022_11_26_2008_39644E__A332_F-GZCO,Trent 772,155349.37,151070.69,11149.37,6870.686492865782,36.0,1728.0,852.0,0.0,1456.0,0.0,56.0
2022_11_26_2250_3C64F4__A343_D-AIGT,CFM56-5C3,211427.55,161721.15,54427.55,4721.153030867759,0.0,1584.0,14356.0,0.0,2624.0,0.0,124.0
2022_11_26_2303_3C6565__A333_D-AIKE,Trent 772,208552.7,201668.81,58772.7,51888.808912243934,52.0,1744.0,30352.0,0.0,1604.0,0.0,356.0
2022_11_26_2309_39644E__A332_F-GZCO,Trent 772,180175.65,169553.18,35975.65,25353.177622224892,16.0,2324.0,14396.0,0.0,1904.0,0.0,100.0
2022_11_27_1007_3C64F4__A343_D-AIGT,CFM56-5C3,249026.28,168127.26,92026.28,11127.255524362841,60.0,1768.0,25800.0,4.0,2212.0,0.0,116.0
2022_11_27_1201_3C6565__A333_D-AIKE,Trent 772,216790.81,207369.35,67010.81,57589.353469336624,36.0,2004.0,34780.0,4.0,1660.0,0.0,148.0
2022_11_27_1205_3C656F__A333_D-AIKO,Trent 772,184875.53,175561.82,35095.53,25781.81780813562,36.0,1992.0,14920.0,0.0,1584.0,0.0,116.0
2022_11_27_1344_39644E__A332_F-GZCO,Trent 772,185400.91,176190.83,41200.91,31990.828788873398,24.0,2288.0,17832.0,0.0,1584.0,0.0,160.0
2022_11_27_1816_3C656F__A333_D-AIKO,Trent 772,155470.96,154014.72,5690.96,4234.72426680023,0.0,724.0,792.0,0.0,1340.0,0.0,68.0
2022_11_27_2043_3C656F__A333_D-AIKO,Trent 772,156293.59,154405.5,6513.59,4625.500293085636,44.0,848.0,740.0,0.0,1352.0,0.0,60.0
2022_11_27_2100_3C64F4__A343_D-AIGT,CFM56-5C3,234938.34,165546.9,77938.34,8546.90309955497,68.0,2040.0,21044.0,0.0,1812.0,0.0,256.0
2022_11_27_2211_39644E__A332_F-GZCO,Trent 772,184905.12,175712.69,40705.12,31512.68657418647,0.0,1860.0,18928.0,0.0,1808.0,0.0,60.0
2022_11_27_2306_3C656F__A333_D-AIKO,Trent 772,188490.48,180911.97,38710.48,31131.972627772255,0.0,1532.0,18612.0,0.0,2048.0,0.0,136.0
2022_11_28_0103_3C6565__A333_D-AIKE,Trent 772,208894.58,200215.19,59114.58,50435.19110933751,32.0,2240.0,29112.0,0.0,1688.0,0.0,164.0
2022_11_28_0737_3C64F4__A343_D-AIGT,CFM56-5C3,180460.86,158649.1,23460.86,1649.1024372856928,20.0,1216.0,5308.0,0.0,1756.0,0.0,40.0
2022_11_28_1119_3C656F__A333_D-AIKO,Trent 772,188417.63,179996.02,38637.63,30216.015498168465,24.0,1936.0,17304.0,0.0,1748.0,0.0,112.0
2022_11_28_1245_39644E__A332_F-GZCO,Trent 772,182102.1,172757.29,37902.1,28557.28962843233,32.0,2104.0,16260.0,0.0,1640.0,0.0,284.0
2022_11_28_1354_3C6565__A333_D-AIKE,Trent 772,214293.23,208341.57,64513.23,58561.56606343946,24.0,1860.0,33452.0,0.0,2432.0,0.0,212.0
2022_11_28_1808_3C656F__A333_D-AIKO,Trent 772,155712.31,154059.41,5932.31,4279.407192863251,4.0,884.0,436.0,0.0,1288.0,0.0,76.0
2022_11_28_2004_39644E__A332_F-GZCO,Trent 772,156493.59,151199.15,12293.59,6999.14958459212,4.0,1908.0,1168.0,0.0,1292.0,0.0,88.0
2022_11_28_2028_3C656F__A333_D-AIKO,Trent 772,156477.62,154544.11,6697.62,4764.10739346266,32.0,944.0,720.0,0.0,984.0,0.0,68.0
2022_11_28_2239_3C656F__A333_D-AIKO,Trent 772,187669.51,178259.4,37889.51,28479.402857155546,4.0,2080.0,16500.0,0.0,1636.0,0.0,104.0
2022_11_29_0021_39644E__A332_F-GZCO,Trent 772,181392.7,171949.49,37192.7,27749.489885903204,8.0,2024.0,16180.0,0.0,1516.0,0.0,360.0
2022_11_29_0314_3C6565__A333_D-AIKE,Trent 772,203297.99,193730.42,53517.99,43950.416573227194,44.0,2072.0,26016.0,0.0,1956.0,0.0,140.0
2022_11_29_1301_3C656F__A333_D-AIKO,Trent 772,185180.01,176247.6,35400.01,26467.59929874666,36.0,1952.0,15064.0,0.0,2068.0,0.0,144.0
2022_11_29_1419_3C6565__A333_D-AIKE,Trent 772,200832.98,194747.43,51052.98,44967.432661033825,32.0,1608.0,26164.0,0.0,1524.0,0.0,56.0
2022_11_29_1509_39644E__A332_F-GZCO,Trent 772,180768.58,172248.6,36568.58,28048.598331988782,32.0,1708.0,16700.0,4.0,1644.0,0.0,180.0
2022_11_29_1915_3C656F__A333_D-AIKO,Trent 772,154868.97,153894.69,5088.97,4114.68627114389,36.0,660.0,512.0,0.0,1276.0,0.0,28.0
2022_11_29_2127_3C656F__A333_D-AIKO,Trent 772,154673.11,153723.08,4893.11,3943.0831621503285,44.0,656.0,356.0,0.0,1284.0,0.0,64.0
2022_11_29_2310_39644E__A332_F-GZCO,Trent 772,185193.13,175255.9,40993.13,31055.898298304608,36.0,2392.0,17152.0,0.0,2160.0,0.0,100.0
2022_11_29_2320_3C656F__A333_D-AIKO,Trent 772,186420.25,178064.25,36640.25,28284.250672225146,36.0,1436.0,17660.0,0.0,1508.0,0.0,144.0
2022_11_30_0101_3C6565__A333_D-AIKE,Trent 772,195669.72,187174.84,45889.72,37394.8424856451,20.0,2248.0,20740.0,0.0,1924.0,0.0,308.0
2022_11_30_0946_3C656F__A333_D-AIKO,Trent 772,220216.73,212115.81,70436.73,62335.809684583495,36.0,2012.0,36972.0,0.0,1496.0,0.0,124.0
2022_11_30_1258_3C6565__A333_D-AIKE,Trent 772,204484.57,195947.26,54704.57,46167.255511997595,36.0,2000.0,27068.0,0.0,1796.0,0.0,148.0
2022_11_30_1420_39644E__A332_F-GZCO,Trent 772,182735.14,173234.86,38535.14,29034.855714569618,32.0,2072.0,16836.0,4.0,1528.0,0.0,124.0
2022_11_30_2246_39644E__A332_F-GZCO,Trent 772,183844.9,174087.59,39644.9,29887.588637197972,28.0,2260.0,16904.0,0.0,1660.0,0.0,168.0
2022_11_30_2316_3C656F__A333_D-AIKO,Trent 772,208976.67,198424.76,59196.67,48644.759075316695,64.0,2572.0,28004.0,0.0,1624.0,0.0,180.0
2022_11_30_2359_3C6565__A333_D-AIKE,Trent 772,194740.94,186115.13,44960.94,36335.132010111185,12.0,1684.0,22132.0,4.0,1504.0,0.0,224.0
2022_12_01_1305_3C656F__A333_D-AIKO,Trent 772,184867.04,176558.39,35087.04,26778.38996680607,40.0,2096.0,14508.0,0.0,1772.0,0.0,112.0
2022_12_01_1908_3C656F__A333_D-AIKO,Trent 772,154544.81,153587.7,4764.81,3807.6992348908725,36.0,672.0,316.0,0.0,1136.0,0.0,36.0
2022_12_01_2122_3C656F__A333_D-AIKO,Trent 772,154705.35,153683.4,4925.35,3903.400427948677,44.0,592.0,588.0,0.0,1188.0,0.0,132.0
2022_12_01_2326_3C656F__A333_D-AIKO,Trent 772,189828.75,180115.4,40048.75,30335.40067562376,24.0,1928.0,18164.0,0.0,1848.0,0.0,152.0
2022_12_02_0942_3C656F__A333_D-AIKO,Trent 772,217673.37,209282.78,67893.37,59502.783527591426,36.0,1940.0,35440.0,0.0,1900.0,0.0,224.0
2022_12_02_1041_3C6565__A333_D-AIKE,Trent 772,212410.82,204809.13,62630.82,55029.127634319826,32.0,1792.0,32744.0,0.0,1668.0,0.0,132.0
2022_12_02_2305_3C6565__A333_D-AIKE,Trent 772,209832.71,200448.17,60052.71,50668.17110703244,44.0,2024.0,30360.0,0.0,1560.0,0.0,216.0
2022_12_02_2308_3C656F__A333_D-AIKO,Trent 772,212257.69,201989.57,62477.69,52209.5665818922,76.0,2276.0,30972.0,0.0,1620.0,0.0,100.0
2022_12_03_1142_3C6565__A333_D-AIKE,Trent 772,207524.18,198799.59,57744.18,49019.58858199034,32.0,1928.0,29172.0,0.0,1880.0,0.0,180.0
2022_12_03_1252_3C656F__A333_D-AIKO,Trent 772,182017.7,175630.21,32237.7,25850.210378560863,28.0,1508.0,14704.0,0.0,1556.0,0.0,120.0
2022_12_03_1429_39644E__A332_F-GZCO,Trent 772,184071.86,174218.57,39871.86,30018.574881313296,28.0,2408.0,16540.0,0.0,1720.0,0.0,220.0
2022_12_03_1850_3C656F__A333_D-AIKO,Trent 772,155142.98,153825.35,5362.98,4045.3496638507063,32.0,848.0,72.0,0.0,1328.0,0.0,72.0
2022_12_03_2114_3C656F__A333_D-AIKO,Trent 772,154434.8,153432.99,4654.8,3652.9949873583646,40.0,620.0,396.0,0.0,1128.0,0.0,44.0
2022_12_03_2239_39644E__A332_F-GZCO,Trent 772,183702.02,173435.5,39502.02,29235.502497038222,32.0,2212.0,16872.0,4.0,1828.0,0.0,196.0
2022_12_03_2328_3C6565__A333_D-AIKE,Trent 772,204306.65,194356.9,54526.65,44576.898298310334,36.0,2136.0,26416.0,0.0,1960.0,0.0,312.0
2022_12_03_2330_3C656F__A333_D-AIKO,Trent 772,188846.26,180860.08,39066.26,31080.079990289032,32.0,1648.0,18400.0,0.0,1900.0,0.0,112.0
2022_12_04_1004_39644E__A332_F-GZCO,Trent 772,186758.42,177182.93,42558.42,32982.927892227715,28.0,2356.0,18420.0,0.0,1572.0,0.0,260.0
2022_12_04_1258_3C6565__A333_D-AIKE,Trent 772,200181.38,190485.11,50401.38,40705.11158273881,28.0,1956.0,24464.0,0.0,2048.0,0.0,148.0
2022_12_04_1748_39644E__A332_F-GZCO,Trent 772,146122.43,145656.45,1922.43,1456.4452266253672,24.0,244.0,144.0,0.0,484.0,0.0,84.0
2022_12_04_2028_39644E__A332_F-GZCO,Trent 772,146558.35,146222.49,2358.35,2022.4871580062725,24.0,156.0,688.0,0.0,528.0,0.0,60.0
2022_12_04_2059_3C656F__A333_D-AIKO,Trent 772,202593.7,193367.22,52813.7,43587.224407080415,28.0,2036.0,25824.0,0.0,1736.0,0.0,148.0
2022_12_04_2251_39644E__A332_F-GZCO,Trent 772,186042.39,176611.87,41842.39,32411.872383882408,44.0,2316.0,18020.0,0.0,1780.0,0.0,100.0
2022_12_04_2337_3C6565__A333_D-AIKE,Trent 772,198533.56,190254.15,48753.56,40474.152547956386,20.0,1712.0,24360.0,0.0,1672.0,0.0,160.0
2022_12_05_1214_3C6565__A333_D-AIKE,Trent 772,208784.98,198813.43,59004.98,49033.42613702243,28.0,1956.0,29888.0,4.0,1832.0,0.0,188.0
2022_12_05_1319_39644E__A332_F-GZCO,Trent 772,179897.13,171465.67,35697.13,27265.665487125138,36.0,1864.0,15744.0,0.0,1440.0,0.0,132.0
2022_12_05_2022_39644E__A332_F-GZCO,Trent 772,152859.02,150542.96,8659.02,6342.958649453368,12.0,1076.0,1480.0,0.0,1384.0,0.0,44.0
2022_12_05_2143_3C656F__A333_D-AIKO,Trent 772,202468.59,190972.59,52688.59,41192.58920742136,24.0,2184.0,25284.0,0.0,1832.0,0.0,80.0
2022_12_05_2303_39644E__A332_F-GZCO,Trent 772,184799.14,174189.54,40599.14,29989.538566353258,32.0,2144.0,17780.0,0.0,1912.0,0.0,128.0
2022_12_06_0032_3C6565__A333_D-AIKE,Trent 772,205818.74,195202.95,56038.74,45422.945867283706,32.0,2388.0,26704.0,0.0,1556.0,0.0,348.0
2022_12_06_0848_39644E__A332_F-GZCO,Trent 772,184412.82,177376.64,40212.82,33176.63984974117,32.0,1720.0,19140.0,0.0,1064.0,0.0,204.0
2022_12_06_1255_3C6565__A333_D-AIKE,Trent 772,202214.59,192910.47,52434.59,43130.472305163894,24.0,2036.0,25596.0,0.0,1804.0,0.0,100.0
2022_12_06_1348_3C656F__A333_D-AIKO,Trent 772,180437.86,172261.78,30657.86,22481.77699625316,32.0,1796.0,12836.0,0.0,1456.0,0.0,84.0
2022_12_06_1633_39644E__A332_F-GZCO,Trent 772,155058.39,150960.57,10858.39,6760.572706924489,4.0,1588.0,1256.0,0.0,1300.0,0.0,160.0
2022_12_06_2158_39644E__A332_F-GZCO,Trent 772,186066.4,175726.9,41866.4,31526.900002553815,0.0,2192.0,18616.0,0.0,1736.0,0.0,96.0
2022_12_06_2247_3C656F__A333_D-AIKO,Trent 772,184053.68,175042.27,34273.68,25262.266042290066,0.0,1788.0,15024.0,0.0,2088.0,0.0,112.0
2022_12_06_2347_3C6565__A333_D-AIKE,Trent 772,196822.75,187370.38,47042.75,37590.38419848459,24.0,2028.0,22192.0,0.0,1836.0,0.0,244.0
2022_12_07_0954_39644E__A332_F-GZCO,Trent 772,199486.65,188479.34,55286.65,44279.34296849307,36.0,2324.0,26368.0,0.0,1864.0,0.0,196.0
2022_12_07_1110_3C656F__A333_D-AIKO,Trent 772,190117.62,181946.27,40337.62,32166.27054764414,32.0,1836.0,18704.0,0.0,1604.0,0.0,100.0
2022_12_07_1149_3C6565__A333_D-AIKE,Trent 772,210932.34,203559.29,61152.34,53779.29391893496,28.0,1888.0,31312.0,0.0,1776.0,0.0,676.0
2022_12_07_1833_3C656F__A333_D-AIKO,Trent 772,158154.81,155684.74,8374.81,5904.735169815441,36.0,1092.0,1136.0,0.0,1432.0,0.0,60.0
2022_12_07_2059_39644E__A332_F-GZCO,Trent 772,194207.75,182625.56,50007.75,38425.56282603534,44.0,2160.0,23560.0,0.0,1888.0,0.0,160.0
2022_12_07_2122_3C656F__A333_D-AIKO,Trent 772,158012.3,155579.42,8232.3,5799.420854928807,48.0,1048.0,1112.0,0.0,1476.0,0.0,96.0
2022_12_07_2343_3C6565__A333_D-AIKE,Trent 772,208603.61,199184.13,58823.61,49404.128059077884,36.0,2176.0,29048.0,0.0,1740.0,0.0,316.0
2022_12_07_2351_3C656F__A333_D-AIKO,Trent 772,189084.9,180209.17,39304.9,30429.172574903278,32.0,1956.0,17648.0,0.0,1696.0,0.0,100.0
2022_12_08_1000_39644E__A332_F-GZCO,Trent 772,198934.51,189319.77,54734.51,45119.7694404269,24.0,2168.0,26616.0,0.0,1784.0,0.0,120.0
2022_12_08_1303_3C6565__A333_D-AIKE,Trent 772,202272.67,194051.55,52492.67,44271.54937785649,24.0,1940.0,25944.0,0.0,1744.0,0.0,136.0
2022_12_08_2108_39644E__A332_F-GZCO,Trent 772,194068.15,182470.21,49868.15,38270.20826162766,44.0,2164.0,23560.0,0.0,1556.0,0.0,196.0
2022_12_08_2345_3C6565__A333_D-AIKE,Trent 772,198364.82,188267.36,48584.82,38487.35956525857,28.0,2180.0,22816.0,0.0,1456.0,0.0,160.0
2022_12_09_1109_3C6565__A333_D-AIKE,Trent 772,211886.36,203819.19,62106.36,54039.194652987666,20.0,1752.0,32552.0,0.0,1752.0,0.0,160.0
2022_12_09_1446_39644E__A332_F-GZCO,Trent 772,182291.24,172723.95,38091.24,28523.94980821397,20.0,2084.0,16444.0,0.0,1928.0,0.0,128.0
2022_12_09_2248_39644E__A332_F-GZCO,Trent 772,183013.29,173623.64,38813.29,29423.643152028744,36.0,1688.0,18124.0,0.0,1708.0,0.0,232.0
2022_12_09_2305_3C6565__A333_D-AIKE,Trent 772,206572.52,199649.53,56792.52,49869.525872381986,20.0,1604.0,29584.0,12.0,1480.0,0.0,660.0
2022_12_10_0837_39644E__A332_F-GZCO,Trent 772,186261.54,178125.88,42061.54,33925.883010235186,28.0,2140.0,18748.0,0.0,1600.0,0.0,364.0
2022_12_10_1319_3C6565__A333_D-AIKE,Trent 772,199768.2,191470.72,49988.2,41690.7248967864,20.0,1900.0,24556.0,0.0,1676.0,0.0,100.0
2022_12_10_1621_39644E__A332_F-GZCO,Trent 772,157432.96,151949.96,13232.96,7749.962135841468,0.0,1964.0,1456.0,0.0,1704.0,0.0,84.0
2022_12_10_2202_39644E__A332_F-GZCO,Trent 772,156052.08,151930.49,11852.08,7730.4894985271,0.0,1620.0,1720.0,0.0,1640.0,0.0,32.0
2022_12_10_2329_3C6565__A333_D-AIKE,Trent 772,195792.18,187420.5,46012.18,37640.5016750051,28.0,1704.0,22596.0,0.0,1840.0,0.0,124.0
2022_12_10_2337_3C656F__A333_D-AIKO,Trent 772,196086.16,187267.34,46306.16,37487.34418858959,0.0,1856.0,22444.0,0.0,1728.0,0.0,132.0
2022_12_11_0124_39644E__A332_F-GZCO,Trent 772,183231.1,173759.32,39031.1,29559.323859935757,8.0,2080.0,17160.0,0.0,1740.0,0.0,112.0
2022_12_11_1127_3C656F__A333_D-AIKO,Trent 772,194715.47,190924.08,44935.47,41144.08319686095,24.0,1768.0,21816.0,0.0,1580.0,0.0,148.0
2022_12_11_1214_39644E__A332_F-GZCO,Trent 772,189230.51,180139.89,45030.51,35939.887111635195,24.0,2396.0,19780.0,0.0,1928.0,0.0,124.0
2022_12_11_1339_3C6565__A333_D-AIKE,Trent 772,198497.63,191311.62,48717.63,41531.6225953402,24.0,1676.0,24460.0,0.0,1664.0,0.0,96.0
2022_12_11_2035_3C656F__A333_D-AIKO,Trent 772,201180.8,194375.6,51400.8,44595.59934751372,0.0,2184.0,24576.0,0.0,1732.0,0.0,172.0
2022_12_11_2131_39644E__A332_F-GZCO,Trent 772,188836.43,177910.25,44636.43,33710.24589861905,64.0,2056.0,20452.0,0.0,1872.0,0.0,180.0
2022_12_11_2339_3C6565__A333_D-AIKE,Trent 772,197522.83,187895.23,47742.83,38115.23108920475,24.0,1940.0,23028.0,0.0,1592.0,0.0,132.0
2022_12_12_1308_3C6565__A333_D-AIKE,Trent 772,217463.31,208446.59,67683.31,58666.590683261005,24.0,2044.0,35008.0,0.0,1968.0,0.0,212.0
